FIPS,votes_dem_2016,votes_gop_2016,total_votes_2016,per_dem_2016,per_gop_2016,diff_2016,per_point_diff_2016,state_abbr,county_name,,total_votes_2012,votes_dem_2012,votes_gop_2012,per_dem_2012,per_gop_2012,diff_2012,per_point_diff_2012
26129,3030,6827,10386,0.291738879,0.657327171,3797,-0.365588292,MI,Ogemaw County,,10361,4791,5437,0.462407104,0.524756298,646,-0.062349194
26131,1175,2069,3420,0.343567251,0.60497076,894,-0.261403509,MI,Ontonagon County,,3535,1585,1906,0.448373409,0.539179632,321,-0.090806223
26133,2705,7336,10597,0.255260923,0.692271398,4631,-0.437010475,MI,Osceola County,,10265,3981,6140,0.387822698,0.59814905,2159,-0.210326352
26135,1044,2843,4062,0.257016248,0.699901526,1799,-0.442885278,MI,Oscoda County,,4027,1654,2308,0.410727589,0.573131363,654,-0.162403775
26137,3556,8266,12529,0.283821534,0.659749381,4710,-0.375927847,MI,Otsego County,,11829,4681,7008,0.395722377,0.592442303,2327,-0.196719926
26139,46276,90456,145405,0.318255906,0.622096902,44180,-0.303840996,MI,Ottawa County,,132695,43068,88503,0.324563849,0.666965598,45435,-0.342401748
26141,2400,4486,7215,0.332640333,0.621760222,2086,-0.289119889,MI,Presque Isle County,,7077,3192,3794,0.451038576,0.536102868,602,-0.085064293
26143,4287,8141,13036,0.328858546,0.624501381,3854,-0.295642835,MI,Roscommon County,,13032,6198,6701,0.475598527,0.514195826,503,-0.038597299
26145,44395,45469,94198,0.471294507,0.482696023,1074,-0.011401516,MI,Saginaw County,,97903,54372,42716,0.555366026,0.436309408,11656,0.119056617
26147,24553,49067,77994,0.314806267,0.629112496,24514,-0.314306229,MI,St. Clair County,,73740,33845,39076,0.458977488,0.529915921,5231,-0.070938432
26149,7529,14886,23765,0.316810436,0.626383337,7357,-0.309572901,MI,St. Joseph County,,23314,10106,12975,0.433473449,0.556532556,2869,-0.123059106
26151,4873,13446,19243,0.253234943,0.698747597,8573,-0.445512654,MI,Sanilac County,,18359,7212,10961,0.392831854,0.597036876,3749,-0.204205022
26153,1369,2556,4151,0.329800048,0.61575524,1187,-0.285955192,MI,Schoolcraft County,,4046,1865,2142,0.460949086,0.529411765,277,-0.068462679
26155,12547,19232,34044,0.368552462,0.564915991,6685,-0.19636353,MI,Shiawassee County,,33590,17197,15962,0.511967848,0.475200953,1235,0.036766895
26157,7493,17421,26157,0.286462515,0.666016745,9928,-0.37955423,MI,Tuscola County,,26482,11643,14517,0.439657126,0.548183672,2874,-0.108526546
26159,13258,17890,33213,0.399181044,0.538644507,4632,-0.139463463,MI,Van Buren County,,32798,16288,16140,0.496615647,0.492103177,148,0.00451247
26161,128025,50335,187201,0.683890578,0.268882111,77690,0.415008467,MI,Washtenaw County,,179016,120791,56401,0.674749743,0.315061224,64390,0.359688519
26163,517842,228908,775450,0.667795474,0.295193758,288934,0.372601715,MI,Wayne County,,814108,595253,213586,0.731172031,0.262355855,381667,0.468816177
26165,4436,10000,15279,0.290333137,0.654493095,5564,-0.364159958,MI,Wexford County,,13859,5717,7972,0.412511725,0.575221877,2255,-0.162710152
27001,3134,5516,9185,0.341208492,0.600544366,2382,-0.259335874,MN,Aitkin County,,9109,4412,4533,0.484356131,0.497639697,121,-0.013283566
27003,75499,93341,184084,0.410133417,0.507056561,17842,-0.096923144,MN,Anoka County,,185714,88611,93430,0.477136888,0.503085389,4819,-0.025948501
27005,5208,10880,17090,0.304739614,0.636629608,5672,-0.331889994,MN,Becker County,,16329,6829,9204,0.418212995,0.563659746,2375,-0.145446751
27007,8688,10783,21316,0.40758116,0.50586414,2095,-0.09828298,MN,Beltrami County,,21949,11818,9637,0.538429997,0.439063283,2181,0.099366714
27009,5640,12872,19911,0.283260509,0.646476822,7232,-0.363216313,MN,Benton County,,19521,8173,10849,0.418677322,0.555760463,2676,-0.137083141
27011,921,1607,2729,0.337486259,0.588860388,686,-0.25137413,MN,Big Stone County,,2783,1345,1385,0.483291412,0.497664391,40,-0.014372979
27013,14428,15667,33256,0.433846524,0.471102959,1239,-0.037256435,MN,Blue Earth County,,34039,18164,14916,0.533623197,0.438203237,3248,0.095419959
27015,3763,8708,13663,0.275415355,0.637341726,4945,-0.36192637,MN,Brown County,,13882,5630,7938,0.405561158,0.571819623,2308,-0.166258464
27017,8460,8160,18059,0.468464478,0.451852262,300,0.016612216,MN,Carlton County,,18356,11389,6586,0.620451079,0.358792765,4803,0.261658313
27019,21508,29057,55102,0.39033066,0.527331131,7549,-0.137000472,MN,Carver County,,52747,20745,31155,0.39329251,0.590649705,10410,-0.197357196
27021,4949,9982,15885,0.311551778,0.628391564,5033,-0.316839786,MN,Cass County,,16080,6858,8957,0.426492537,0.557027363,2099,-0.130534826
27023,1978,3764,6182,0.319961178,0.608864445,1786,-0.288903268,MN,Chippewa County,,6176,3083,2967,0.499190415,0.480408031,116,0.018782383
27025,9279,18441,30009,0.309207238,0.614515645,9162,-0.305308407,MN,Chisago County,,29331,12524,16227,0.42698851,0.553237189,3703,-0.126248679
27027,12974,13549,29108,0.44571939,0.465473409,575,-0.01975402,MN,Clay County,,28771,15210,12920,0.528657329,0.449063293,2290,0.079594036
27029,1100,2925,4225,0.26035503,0.692307692,1825,-0.431952663,MN,Clearwater County,,4183,1753,2359,0.419077217,0.563949319,606,-0.144872101
27031,1912,1156,3360,0.569047619,0.344047619,756,0.225,MN,Cook County,,3304,1993,1221,0.603208232,0.369552058,772,0.233656174
27033,1678,3679,5697,0.294540986,0.64577848,2001,-0.351237493,MN,Cottonwood County,,5848,2433,3316,0.416039672,0.567031464,883,-0.150991792
27035,10982,22287,35568,0.308760684,0.626602564,11305,-0.31784188,MN,Crow Wing County,,34800,14760,19415,0.424137931,0.557902299,4655,-0.133764368
27037,110251,99624,228659,0.482163396,0.435688077,10627,0.046475319,MN,Dakota County,,230023,116252,109514,0.505392939,0.476100216,6738,0.029292723
27039,3102,6527,10564,0.293638773,0.617853086,3425,-0.324214313,MN,Dodge County,,10272,4487,5522,0.436818536,0.537577882,1035,-0.100759346
27041,6227,13966,21623,0.287980391,0.645886325,7739,-0.357905933,MN,Douglas County,,20917,8665,11905,0.414256347,0.569154276,3240,-0.15489793
27043,2153,4659,7355,0.292726037,0.633446635,2506,-0.340720598,MN,Faribault County,,7689,3407,4104,0.443100533,0.533749512,697,-0.090648979
27045,3872,6271,10976,0.352769679,0.571337464,2399,-0.218567784,MN,Fillmore County,,10854,5713,4913,0.526349733,0.452644186,800,0.073705546
27047,6041,8808,15929,0.379245401,0.552953732,2767,-0.173708331,MN,Freeborn County,,16645,9327,6970,0.560348453,0.418744368,2357,0.141604085
27049,9446,14041,25538,0.369880179,0.549808129,4595,-0.179927951,MN,Goodhue County,,25701,12212,12986,0.475156609,0.505272168,774,-0.03011556
27051,1104,2063,3453,0.319721981,0.597451491,959,-0.277729511,MN,Grant County,,3471,1647,1748,0.474503025,0.503601268,101,-0.029098243
27053,429283,191768,672644,0.638202377,0.285095831,237515,0.353106547,MN,Hennepin County,,677965,423979,240073,0.625370041,0.35410825,183906,0.271261791
27055,4145,5616,10515,0.394198764,0.534094151,1471,-0.139895388,MN,Houston County,,10422,5281,4951,0.506716561,0.475052773,330,0.031663788
27057,3432,7269,11423,0.300446468,0.63634772,3837,-0.335901252,MN,Hubbard County,,11482,4676,6622,0.407246124,0.576728793,1946,-0.169482669
27059,5656,13635,20875,0.270946108,0.653173653,7979,-0.382227545,MN,Isanti County,,20131,8024,11675,0.39858924,0.579951319,3651,-0.181362078
27061,9015,12920,23650,0.381183932,0.546300211,3905,-0.165116279,MN,Itasca County,,23833,12852,10500,0.539252297,0.440565602,2352,0.098686695
27063,1492,3609,5453,0.273610856,0.661837521,2117,-0.388226664,MN,Jackson County,,5415,2268,3044,0.418836565,0.562142198,776,-0.143305633
27065,2327,5230,8125,0.2864,0.643692308,2903,-0.357292308,MN,Kanabec County,,8107,3586,4319,0.442333786,0.532749476,733,-0.09041569
27067,7266,12785,21648,0.335643016,0.590585735,5519,-0.25494272,MN,Kandiyohi County,,21403,9806,11239,0.458160071,0.525113302,1433,-0.066953231
27069,823,1349,2363,0.348286077,0.570884469,526,-0.222598392,MN,Kittson County,,2405,1241,1095,0.516008316,0.455301455,146,0.060706861
27071,2306,3569,6313,0.365277998,0.565341359,1263,-0.200063361,MN,Koochiching County,,6432,3451,2841,0.53653607,0.441697761,610,0.094838308
27073,1301,2294,3835,0.339243807,0.598174707,993,-0.2589309,MN,Lac qui Parle County,,3974,1974,1938,0.496728737,0.487669854,36,0.009058883
27075,3077,2932,6472,0.475432633,0.45302843,145,0.022404203,MN,Lake County,,6797,4043,2610,0.594821245,0.383992938,1433,0.210828307
27077,553,1540,2230,0.247982063,0.69058296,987,-0.442600897,MN,Lake of the Woods County,,2220,859,1306,0.386936937,0.588288288,447,-0.201351351
27079,4623,9182,14867,0.310957153,0.617609471,4559,-0.306652317,MN,Le Sueur County,,14730,6753,7714,0.458452138,0.523693143,961,-0.065241005
27081,860,1930,3002,0.286475683,0.64290473,1070,-0.356429047,MN,Lincoln County,,3113,1428,1594,0.458721491,0.512046258,166,-0.053324767
27083,3825,7256,12129,0.315359881,0.598235634,3431,-0.282875752,MN,Lyon County,,12334,5465,6595,0.443084158,0.534700827,1130,-0.091616669
27085,4978,12155,18684,0.266431171,0.650556626,7177,-0.384125455,MN,McLeod County,,18455,6970,11069,0.377675427,0.599783257,4099,-0.22210783
27087,930,991,2074,0.448408872,0.477820636,61,-0.029411765,MN,Mahnomen County,,2179,1276,871,0.58558972,0.399724644,405,0.185865076
27089,1225,3208,4794,0.255527743,0.669169796,1983,-0.413642053,MN,Marshall County,,4335,1854,2380,0.427681661,0.549019608,526,-0.121337947
27091,2733,7062,10469,0.261056452,0.674562996,4329,-0.413506543,MN,Martin County,,10927,4054,6657,0.371007596,0.609224856,2603,-0.23821726
27093,3192,8103,12198,0.261682243,0.664289228,4911,-0.402606985,MN,Meeker County,,12167,4969,6913,0.40839977,0.568176214,1944,-0.159776444
27095,3709,8340,12948,0.286453506,0.644114921,4631,-0.357661415,MN,Mille Lacs County,,13047,5829,6951,0.446769372,0.532766153,1122,-0.085996781
27097,3637,12925,17534,0.207425573,0.737139272,9288,-0.529713699,MN,Morrison County,,16662,6153,10159,0.369283399,0.609710719,4006,-0.24042732
27099,7444,8826,17587,0.423267186,0.501847956,1382,-0.07858077,MN,Mower County,,18471,11129,6938,0.602512046,0.37561583,4191,0.226896216
27101,1295,2974,4642,0.27897458,0.640672124,1679,-0.361697544,MN,Murray County,,4754,2160,2504,0.454354228,0.526714346,344,-0.072360118
27103,7886,8436,17914,0.440214357,0.470916602,550,-0.030702244,MN,Nicollet County,,18285,9652,8214,0.52786437,0.449220673,1438,0.078643697
27105,2733,5299,8592,0.318086592,0.616736499,2566,-0.298649907,MN,Nobles County,,8493,3793,4581,0.446603085,0.539385376,788,-0.092782291
27107,1264,1699,3232,0.391089109,0.525680693,435,-0.134591584,MN,Norman County,,3199,1730,1384,0.540793998,0.432635198,346,0.1081588
27109,36266,35668,79277,0.457459288,0.449916117,598,0.007543171,MN,Olmsted County,,77951,39338,36832,0.504650357,0.472501956,2506,0.032148401
27111,9339,20939,32284,0.289276422,0.648587536,11600,-0.359311114,MN,Otter Tail County,,31562,12165,18860,0.385431848,0.597554021,6695,-0.212122172
27113,2146,4000,6671,0.321690901,0.599610253,1854,-0.277919352,MN,Pennington County,,6493,3024,3304,0.465732327,0.508855691,280,-0.043123364
27115,4580,8191,13729,0.333600408,0.596620293,3611,-0.263019885,MN,Pine County,,13904,6750,6845,0.485471807,0.492304373,95,-0.006832566
27117,1127,3338,4779,0.235823394,0.698472484,2211,-0.46264909,MN,Pipestone County,,4637,1728,2828,0.372654734,0.609877076,1100,-0.237222342
27119,4712,8979,14698,0.320587835,0.610899442,4267,-0.290311607,MN,Polk County,,14644,6773,7615,0.462510243,0.520008194,842,-0.057497951
27121,2106,3793,6294,0.334604385,0.602637432,1687,-0.268033047,MN,Pope County,,6224,2981,3142,0.478952442,0.504820051,161,-0.025867609
27123,176929,70778,269161,0.657335201,0.262957858,106151,0.394377343,MN,Ramsey County,,277782,184936,86799,0.66575948,0.31247165,98137,0.35328783
27125,540,1141,1871,0.288615714,0.609834313,601,-0.3212186,MN,Red Lake County,,1963,928,978,0.472745797,0.498217015,50,-0.025471218
27127,1887,5137,7566,0.249405234,0.678958499,3250,-0.429553265,MN,Redwood County,,7761,3008,4570,0.38757892,0.588841644,1562,-0.201262724
27129,2117,4890,7563,0.279915377,0.646568822,2773,-0.366653444,MN,Renville County,,7684,3394,4149,0.441697033,0.539953149,755,-0.098256117
27131,14437,15429,32217,0.448117454,0.478908651,992,-0.030791197,MN,Rice County,,32160,17054,14380,0.53028607,0.447139303,2674,0.083146766
27133,1373,3091,4807,0.28562513,0.643020595,1718,-0.357395465,MN,Rock County,,4830,1945,2810,0.402691511,0.581780538,865,-0.179089027
27135,1856,5451,7767,0.238959701,0.701815373,3595,-0.462855671,MN,Roseau County,,7330,2772,4409,0.378171896,0.601500682,1637,-0.223328786
27137,57769,44631,111260,0.519225238,0.40114147,13138,0.118083768,MN,St. Louis County,,116460,74177,39675,0.636931135,0.34067491,34502,0.296256225
27139,28502,39948,74390,0.383142896,0.537007662,11446,-0.153864767,MN,Scott County,,71411,29714,40321,0.41609836,0.5646329,10607,-0.148534539
27141,13299,31049,47938,0.277420835,0.647690767,17750,-0.370269932,MN,Sherburne County,,46320,17597,27848,0.379900691,0.601208981,10251,-0.22130829
27143,1954,5193,7727,0.252879513,0.672059014,3239,-0.4191795,MN,Sibley County,,7785,2916,4693,0.374566474,0.602825947,1777,-0.228259473
27145,25575,47618,78985,0.323795657,0.602873963,22043,-0.279078306,MN,Stearns County,,78178,33552,43015,0.429174448,0.550218732,9463,-0.121044284
27147,6239,11198,19040,0.327678571,0.588130252,4959,-0.260451681,MN,Steele County,,19034,8706,9903,0.457392035,0.5202795,1197,-0.062887465
27149,2116,2800,5350,0.395514019,0.523364486,684,-0.127850467,MN,Stevens County,,5621,2742,2766,0.487813556,0.492083259,24,-0.004269703
27151,1679,2962,4968,0.337962963,0.596215781,1283,-0.258252818,MN,Swift County,,5087,2751,2248,0.54079025,0.441910753,503,0.098879497
27153,2783,8485,11944,0.233004019,0.710398526,5702,-0.477394508,MN,Todd County,,11762,4819,6719,0.409709233,0.571246387,1900,-0.161537154
27155,631,1050,1791,0.352317141,0.586264657,419,-0.233947515,MN,Traverse County,,1840,942,860,0.511956522,0.467391304,82,0.044565217
27157,3866,6989,11764,0.328629718,0.594100646,3123,-0.265470928,MN,Wabasha County,,11722,5415,6049,0.461951885,0.516038219,634,-0.054086333
27159,1684,4837,6894,0.24427038,0.701624601,3153,-0.457354221,MN,Wadena County,,6772,2492,4143,0.367985824,0.611783816,1651,-0.243797992
27161,2838,5967,9579,0.296273097,0.622925149,3129,-0.326652051,MN,Waseca County,,9706,4370,5116,0.450236967,0.527096641,746,-0.076859674
27163,67086,64429,142843,0.469648495,0.451047654,2657,0.018600841,MN,Washington County,,141711,70203,69137,0.495395559,0.487873207,1066,0.007522352
27165,1814,2768,4971,0.364916516,0.556829612,954,-0.191913096,MN,Watonwan County,,5115,2494,2517,0.487585533,0.492082111,23,-0.004496579
27167,893,2129,3279,0.272339128,0.649283318,1236,-0.37694419,MN,Wilkin County,,3212,1258,1884,0.391656289,0.586550436,626,-0.194894147
27169,11366,12122,25852,0.439656506,0.468899892,756,-0.029243385,MN,Winona County,,27103,14980,11480,0.552706342,0.423569347,3500,0.129136996
27171,20336,43274,69154,0.294068311,0.62576279,22938,-0.331694479,MN,Wright County,,69550,26584,41460,0.382228613,0.596117901,14876,-0.213889288
27173,1524,3382,5253,0.290119931,0.643822578,1858,-0.353702646,MN,Yellow Medicine County,,5397,2465,2806,0.456735223,0.519918473,341,-0.06318325
28001,6921,5125,12214,0.566644834,0.419600458,1796,0.147044375,MS,Adams County,,13621,7999,5542,0.587254974,0.406871742,2457,0.180383232
28003,2684,11817,14781,0.181584467,0.799472296,9133,-0.617887829,MS,Alcorn County,,14682,3449,11027,0.2349135,0.751055714,7578,-0.516142215
28005,2688,4282,7033,0.382198208,0.608844021,1594,-0.226645813,MS,Amite County,,7661,3218,4393,0.420049602,0.573423835,1175,-0.153374233
28007,2847,4288,7242,0.393123447,0.592101629,1441,-0.198978183,MS,Attala County,,7853,3368,4452,0.428880683,0.566917102,1084,-0.138036419
28009,1713,2240,3996,0.428678679,0.560560561,527,-0.131881882,MS,Benton County,,4080,2026,2030,0.496568627,0.49754902,4,-0.000980392
28011,8410,4251,12831,0.655443847,0.331306991,4159,0.324136856,MS,Bolivar County,,14258,9772,4346,0.685369617,0.304811334,5426,0.380558283
28013,1884,4360,6339,0.297207761,0.687805648,2476,-0.390597886,MS,Calhoun County,,6273,2250,3961,0.358680057,0.631436314,1711,-0.272756257
28015,1648,3774,5470,0.301279707,0.689945155,2126,-0.388665448,MS,Carroll County,,5968,1990,3953,0.33344504,0.662365952,1963,-0.328920912
28017,3649,4127,7890,0.462484157,0.523067174,478,-0.060583016,MS,Chickasaw County,,7641,3914,3601,0.512236618,0.471273394,313,0.040963225
28019,1198,2763,4020,0.29800995,0.687313433,1565,-0.389303483,MS,Choctaw County,,3847,1283,2533,0.333506629,0.658435144,1250,-0.324928516
28021,2523,414,2954,0.854096141,0.140148951,2109,0.71394719,MS,Claiborne County,,5258,4633,608,0.881133511,0.115633321,4025,0.76550019
28023,2556,5088,7713,0.331388565,0.6596655,2532,-0.328276935,MS,Clarke County,,7199,2695,4415,0.37435755,0.613279622,1720,-0.238922073
28025,5695,4136,9960,0.571787149,0.415261044,1559,0.156526104,MS,Clay County,,9659,5860,3735,0.606688063,0.386685992,2125,0.220002071
28027,6378,2426,8912,0.715664273,0.272217235,3952,0.443447038,MS,Coahoma County,,9563,7164,2356,0.7491373,0.246366203,4808,0.502771097
28029,6203,5576,11906,0.520997816,0.468335293,627,0.052662523,MS,Copiah County,,13002,7201,5714,0.553837871,0.439470851,1487,0.11436702
28031,3267,5423,8790,0.371672355,0.616951081,2156,-0.245278726,MS,Covington County,,9145,3800,5282,0.415527611,0.577583379,1482,-0.162055768
28033,19892,42155,64022,0.310705695,0.658445534,22263,-0.347739839,MS,DeSoto County,,64026,20979,42399,0.327663762,0.66221535,21420,-0.334551588
28035,11271,15149,27284,0.413099252,0.555233837,3878,-0.142134584,MS,Forrest County,,27789,12079,15339,0.434668394,0.551981,3260,-0.117312606
28037,1471,2685,4219,0.34866082,0.636406731,1214,-0.287745911,MS,Franklin County,,4443,1706,2705,0.383974792,0.608822867,999,-0.224848076
28039,1013,8652,9831,0.1030414,0.880073238,7639,-0.777031838,MS,George County,,9826,1352,8353,0.137594138,0.850091594,7001,-0.712497456
28041,956,4309,5325,0.179530516,0.809201878,3353,-0.629671362,MS,Greene County,,5919,1325,4528,0.223855381,0.764994087,3203,-0.541138706
28043,4386,5940,10442,0.420034476,0.568856541,1554,-0.148822065,MS,Grenada County,,11320,5279,5980,0.466342756,0.528268551,701,-0.061925795
28045,3320,13720,17517,0.189530171,0.783239139,10400,-0.593708968,MS,Hancock County,,17023,3879,12859,0.227868178,0.755389767,8980,-0.527521588
28047,20679,39710,62076,0.333123913,0.639699723,19031,-0.30657581,MS,Harrison County,,61602,22242,38646,0.361059706,0.627349761,16404,-0.266290056
28049,64922,24919,91536,0.709251005,0.27223169,40003,0.437019315,MS,Hinds County,,97639,70512,26450,0.722170444,0.270895851,44062,0.451274593
28051,5820,1151,7045,0.826117814,0.163378282,4669,0.662739532,MS,Holmes County,,8076,6775,1264,0.838905399,0.156513125,5511,0.682392273
28053,2652,924,3599,0.736871353,0.256737983,1728,0.48013337,MS,Humphreys County,,4481,3399,1069,0.758536041,0.238562821,2330,0.51997322
28055,395,298,699,0.56509299,0.426323319,97,0.138769671,MS,Issaquena County,,787,479,302,0.608640407,0.383735705,177,0.224904701
28057,1100,8385,9634,0.11417895,0.870354993,7285,-0.756176043,MS,Itawamba County,,8729,1599,6925,0.183182495,0.79333257,5326,-0.610150074
28059,13087,31204,45465,0.287847795,0.686330144,18117,-0.398482349,MS,Jackson County,,49290,15452,33262,0.31349158,0.674822479,17810,-0.361330899
28061,4367,4032,8468,0.515706188,0.476145489,335,0.039560699,MS,Jasper County,,9340,5097,4193,0.545717345,0.448929336,904,0.096788009
28063,3337,489,3859,0.864731796,0.126716766,2848,0.73801503,MS,Jefferson County,,3953,3508,431,0.88742727,0.109031116,3077,0.778396155
28065,3720,2466,6237,0.596440596,0.395382395,1254,0.201058201,MS,Jefferson Davis County,,6618,4094,2439,0.618615896,0.368540345,1655,0.250075552
28067,7748,20076,28250,0.274265487,0.710654867,12328,-0.436389381,MS,Jones County,,30038,9146,20635,0.304480991,0.68696318,11489,-0.382482189
28069,2827,1778,4639,0.609398577,0.383272257,1049,0.22612632,MS,Kemper County,,5052,3239,1789,0.641132225,0.354117181,1450,0.287015044
28071,7968,10872,19642,0.405661338,0.553507789,2904,-0.147846451,MS,Lafayette County,,17191,7098,9772,0.412890466,0.568436973,2674,-0.155546507
28073,5044,18493,24179,0.208610778,0.764837255,13449,-0.556226478,MS,Lamar County,,22780,5037,17472,0.221115013,0.766988586,12435,-0.545873573
28075,10910,17574,28967,0.376635482,0.606690372,6664,-0.23005489,MS,Lauderdale County,,30213,12642,17322,0.418429153,0.573329362,4680,-0.154900209
28077,2181,4072,6329,0.344604203,0.643387581,1891,-0.298783378,MS,Lawrence County,,6584,2394,4153,0.363608748,0.630771567,1759,-0.267162819
28079,3579,4775,8436,0.424253201,0.566026553,1196,-0.141773352,MS,Leake County,,7921,3599,4283,0.454361823,0.540714556,684,-0.086352733
28081,9635,21695,31974,0.301338588,0.678520048,12060,-0.37718146,MS,Lee County,,34363,12043,22004,0.350464162,0.6403399,9961,-0.289875738
28083,6677,2757,9566,0.697992891,0.288208238,3920,0.409784654,MS,Leflore County,,11600,8423,3115,0.72612069,0.268534483,5308,0.457586207
28085,4458,10550,15193,0.293424603,0.694398736,6092,-0.400974133,MS,Lincoln County,,14303,4879,9333,0.341117248,0.65252045,4454,-0.311403202
28087,11545,13124,25139,0.459246589,0.522057361,1579,-0.062810772,MS,Lowndes County,,24674,12037,12399,0.487841453,0.502512766,362,-0.014671314
28089,18358,25607,45048,0.407520867,0.56843811,7249,-0.160917244,MS,Madison County,,49571,20722,28507,0.418026669,0.575074136,7785,-0.157047467
28091,3572,7697,11443,0.312155903,0.672638294,4125,-0.360482391,MS,Marion County,,11041,3833,7118,0.347160583,0.644687981,3285,-0.297527398
28093,7944,6525,14698,0.540481698,0.443937951,1419,0.096543747,MS,Marshall County,,16141,9581,6444,0.593581562,0.39923177,3137,0.194349792
28095,5485,10107,15781,0.347569862,0.64045371,4622,-0.292883848,MS,Monroe County,,16789,6990,9661,0.416344035,0.575436298,2671,-0.159092263
28097,1775,2334,4162,0.426477655,0.560788083,559,-0.134310428,MS,Montgomery County,,4807,2245,2543,0.467027252,0.529020179,298,-0.061992927
28099,2668,7613,10438,0.255604522,0.729354282,4945,-0.47374976,MS,Neshoba County,,10890,3030,7772,0.278236915,0.713682277,4742,-0.435445363
28101,2549,5929,8594,0.296602281,0.68989993,3380,-0.39329765,MS,Newton County,,9039,3069,5909,0.339528709,0.653722757,2840,-0.314194048
28103,4330,1181,5538,0.781870711,0.213253882,3149,0.568616829,MS,Noxubee County,,6264,4920,1325,0.785440613,0.211526181,3595,0.573914432
28105,7851,7671,16151,0.486099932,0.474955111,180,0.011144821,MS,Oktibbeha County,,16001,8030,7728,0.501843635,0.482969814,302,0.01887382
28107,7300,7371,14854,0.491450114,0.496229972,71,-0.004779857,MS,Panola County,,16826,9079,7629,0.5395816,0.453405444,1450,0.086176156
28109,2919,15530,18893,0.154501667,0.821997565,12611,-0.667495898,MS,Pearl River County,,19938,3813,15836,0.191242853,0.794262213,12023,-0.60301936
28111,1220,4135,5432,0.224594993,0.76122975,2915,-0.536634757,MS,Perry County,,5686,1519,4110,0.26714738,0.722827999,2591,-0.455680619
28113,7636,7748,15633,0.488453912,0.495618243,112,-0.007164332,MS,Pike County,,17429,9304,7986,0.533822939,0.458201847,1318,0.075621091
28115,2123,9442,11811,0.179747693,0.799424266,7319,-0.619676573,MS,Pontotoc County,,12348,2785,9403,0.225542598,0.761499838,6618,-0.53595724
28117,2067,7647,9871,0.209401276,0.774693547,5580,-0.56529227,MS,Prentiss County,,10033,2817,7075,0.280773448,0.705172929,4258,-0.424399482
28119,2303,998,3353,0.686847599,0.297643901,1305,0.389203698,MS,Quitman County,,3979,2837,1116,0.712993214,0.280472481,1721,0.432520734
28121,13741,46168,61356,0.223955277,0.752461047,32427,-0.52850577,MS,Rankin County,,61438,14425,46318,0.234789544,0.753898239,31893,-0.519108695
28123,3999,5742,9867,0.405290362,0.581939799,1743,-0.176649438,MS,Scott County,,10584,4774,5728,0.451058201,0.541194255,954,-0.090136054
28125,1290,619,1926,0.669781931,0.321391485,671,0.348390447,MS,Sharkey County,,2258,1571,675,0.69574845,0.298937112,896,0.396811337
28127,3871,7393,11416,0.339085494,0.64759986,3522,-0.308514366,MS,Simpson County,,12249,4723,7424,0.385582497,0.606090293,2701,-0.220507797
28129,1598,5877,7556,0.21148756,0.777792483,4279,-0.566304923,MS,Smith County,,8099,1979,6049,0.244351154,0.746882331,4070,-0.502531177
28131,1400,4810,6368,0.219849246,0.755339196,3410,-0.53548995,MS,Stone County,,6820,1794,4924,0.263049853,0.721994135,3130,-0.458944282
28133,6560,2768,9406,0.697427174,0.294280247,3792,0.403146927,MS,Sunflower County,,10995,7989,2907,0.726603001,0.264392906,5082,0.462210095
28135,3337,2462,5870,0.568483816,0.419420784,875,0.149063032,MS,Tallahatchie County,,6363,3838,2480,0.603174603,0.389753261,1358,0.213421342
28137,3804,7385,11389,0.334006497,0.648432698,3581,-0.314426201,MS,Tate County,,11374,4572,6666,0.401969404,0.586073501,2094,-0.184104097
28139,1808,7182,9143,0.19774691,0.785518976,5374,-0.587772066,MS,Tippah County,,9008,2254,6625,0.250222025,0.735457371,4371,-0.485235346
28141,990,7117,8310,0.119133574,0.856438026,6127,-0.737304452,MS,Tishomingo County,,7850,1623,6070,0.206751592,0.773248408,4447,-0.566496815
28143,2577,840,3463,0.744152469,0.242564251,1737,0.501588218,MS,Tunica County,,4262,3371,867,0.790943219,0.203425622,2504,0.587517597
28145,1969,9161,11374,0.17311412,0.805433445,7192,-0.632319325,MS,Union County,,10359,2481,7759,0.239501882,0.749010522,5278,-0.50950864
28147,2475,3374,5909,0.418852598,0.5709934,899,-0.152140802,MS,Walthall County,,7476,3386,4012,0.452915998,0.536650615,626,-0.083734617
28149,8518,9420,18287,0.465795374,0.515120031,902,-0.049324657,MS,Warren County,,19429,9899,9390,0.509496114,0.483298163,509,0.026197952
28151,9847,4541,14571,0.675794386,0.311646421,5306,0.364147965,MS,Washington County,,17137,12188,4870,0.711209663,0.284180428,7318,0.427029235
28153,3493,5957,9534,0.366372981,0.624816446,2464,-0.258443465,MS,Wayne County,,10269,4116,6080,0.400817996,0.59207323,1964,-0.191255234
28155,1001,3949,5024,0.199243631,0.78602707,2948,-0.586783439,MS,Webster County,,4820,1087,3684,0.225518672,0.764315353,2597,-0.53879668
28157,2826,1305,4174,0.677048395,0.312649736,1521,0.364398658,MS,Wilkinson County,,4238,2940,1275,0.693723454,0.300849457,1665,0.392873997
28159,3778,4874,8771,0.430737658,0.555694904,1096,-0.124957245,MS,Winston County,,9758,4557,5147,0.467001435,0.527464644,590,-0.06046321
28161,2574,3366,6058,0.424892704,0.55562892,792,-0.130736217,MS,Yalobusha County,,6293,2984,3261,0.474177658,0.51819482,277,-0.044017162
